time,contactflag_LF,contactflag_RF,contactflag_LH,contactflag_RH,base_positionInWorld_x,base_positionInWorld_y,base_positionInWorld_z,base_quaternion_w,base_quaternion_x,base_quaternion_y,base_quaternion_z,base_linearvelocityInBase_x,base_linearvelocityInBase_y,base_linearvelocityInBase_z,base_angularvelocityInBase_x,base_angularvelocityInBase_y,base_angularvelocityInBase_z,jointAngle_LF_HAA,jointAngle_LF_HFE,jointAngle_LF_KFE,jointAngle_RF_HAA,jointAngle_RF_HFE,jointAngle_RF_KFE,jointAngle_LH_HAA,jointAngle_LH_HFE,jointAngle_LH_KFE,jointAngle_RH_HAA,jointAngle_RH_HFE,jointAngle_RH_KFE,jointVelocity_LF_HAA,jointVelocity_LF_HFE,jointVelocity_LF_KFE,jointVelocity_RF_HAA,jointVelocity_RF_HFE,jointVelocity_RF_KFE,jointVelocity_LH_HAA,jointVelocity_LH_HFE,jointVelocity_LH_KFE,jointVelocity_RH_HAA,jointVelocity_RH_HFE,jointVelocity_RH_KFE,contactForcesInWorld_LF_x,contactForcesInWorld_LF_y,contactForcesInWorld_LF_z,contactForcesInWorld_RF_x,contactForcesInWorld_RF_y,contactForcesInWorld_RF_z,contactForcesInWorld_LH_x,contactForcesInWorld_LH_y,contactForcesInWorld_LH_z,contactForcesInWorld_RH_x,contactForcesInWorld_RH_y,contactForcesInWorld_RH_z
0.0,1.0,1.0,1.0,1.0,-0.010210633579547494,-0.0016674144090764618,0.5229801697488458,0.9995292156163565,0.026781358649802557,-0.014960653306232034,-0.0005336767489800832,0.9250722232653608,-0.22899448717306214,-0.10486993068617224,0.5009948373246857,0.04314196725052094,-1.5816722833805104,-0.19041680067366099,0.9600828155750527,-0.9390493617992369,0.12771307870939153,0.24855531268268014,-0.8743820157977441,-0.4300582615748515,-0.24325384847939577,1.0731497567725337,0.4406726928166668,-0.9488368159423806,1.0839260868111829,-0.4105355377355514,2.6192613205260975,-0.32595655382354344,1.4043496530326613,1.2949270290175323,-1.4740295686684641,-2.368434670558681,1.214068292101291,1.8049553909822365,0.7482017073190982,-0.2740123363045008,2.8968437813098307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0166667,1.0,1.0,1.0,1.0,0.00525166665491167,-0.005413776470730377,0.5214918983333222,0.9993201546767735,0.03114904037589371,-0.014249130146501988,-0.013635542912496164,0.9473495836894884,-0.19735486192070573,-0.09623685786917399,0.30566019317892723,0.09779703588247592,-1.5094734917713348,-0.1972590733204381,1.003737258225865,-0.9444819818948478,0.15111895307159098,0.27013747299720664,-0.8989492244098708,-0.46953225169865187,-0.22301933647543118,1.1032324067874173,0.45314274621204204,-0.9534036973478668,1.1322069130611394,-0.030416447717364858,1.976137235921878,-0.180502791701219,1.5080376167982728,1.981125185984134,-2.2298164589885867,-1.417163284549358,0.6559760529900287,1.7785310867293893,0.2964202376755967,0.44473103553002785,2.039501279625021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0333334,1.0,1.0,1.0,1.0,0.021263824285566366,-0.008920870483943681,0.5202401818851331,0.9990736036020945,0.032266844433979605,-0.012580664651595153,-0.025544318599689593,0.9810280869546953,-0.1790297540669637,-0.07858997342769831,-0.22540426426338164,0.17076301495126855,-1.4271388894123591,-0.191430684292003,1.025954188514931,-0.9450661335561303,0.17798109980517507,0.31459295095716366,-0.9487093797517943,-0.47729713220404907,-0.22138793631465795,1.132434244898919,0.45055338716720256,-0.9340124184426439,1.1519095987654355,0.48546285322931626,1.0005360208538925,-0.09150628446704284,1.8334582616038684,2.7303513713728904,-2.8550586081754874,0.20051424452882408,-0.28234772669708563,1.601134041518869,-0.13375406427890743,1.3799267383074945,1.0983206899689546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0500001,1.0,1.0,1.0,1.0,0.03767006039672706,-0.012889666871995603,0.5192580487270202,0.9988615260994693,0.027772906759181797,-0.010475525617109656,-0.03734408509295948,0.9983618559367946,-0.15298470574199857,-0.07492861876720573,-0.6632117453618787,0.25176706303289376,-1.344409911590966,-0.181076945848604,1.0370885256233962,-0.9475321974775015,0.21223435068893737,0.36114936739972775,-0.9941180350196276,-0.46284843018007477,-0.2324309461885158,1.1566036482469824,0.4486842684858075,-0.9074060474091677,1.1688176759481506,0.1162760079894809,0.36839920369664036,-1.0992076569973521,2.1263892579429147,2.7650342758891404,-2.7717966906012745,1.0056380866610737,-1.4677750925355646,1.5929455811900213,0.17705373700397475,1.6140622609556323,0.7548415924882625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0666668,1.0,1.0,1.0,1.0,0.05412247330482775,-0.0163637267215365,0.5180874356893764,0.9985897293081227,0.021632461056360512,-0.0073295315199009845,-0.047925641536385406,0.9951024644144033,-0.12223065708601749,-0.05963241226648695,-0.8397187740507548,0.30455880337003904,-1.2390755081429572,-0.18755480960728643,1.0382341865314326,-0.9817064620698859,0.24886088349588942,0.40676094448908673,-1.0411027875582828,-0.44377579560614083,-0.27031387058418294,1.1855325371349585,0.45645519020425085,-0.8802102354733055,1.1770710355044838,-0.6540082959625846,0.02141220646118656,-2.9476209135844575,2.168339151219342,2.7023408494663537,-2.6048988960932573,1.362044325675723,-2.8436190196093554,2.059296535038454,0.4779821092240476,1.7302646253220335,0.3435093693911515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0833335,0.0,1.0,0.0,1.0,0.07032879900360807,-0.020042454396950377,0.5175102600859758,0.9982092323772095,0.014193014503714588,-0.004272286081612582,-0.05795372557339632,0.9962385046776567,-0.10304887878377089,-0.05118983852319672,-0.9901613493543501,0.2836586002714256,-1.1579128381902197,-0.20287726598124323,1.0378022672662495,-1.0457864244383777,0.2845124669521922,0.4512275758713295,-1.0809481718826626,-0.4174468618545956,-0.3272184364167623,1.2252470033680332,0.46461703732541637,-0.8497304445474583,1.1802680111618136,-1.037869684066855,0.03891899233045477,-4.105810212261695,2.0817304169341004,2.711659091469711,-2.231473301232184,1.5782996438215557,-3.725777127339791,2.767600022173736,0.46677509407325024,1.8385975965189125,0.207685245520797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1000002,0.0,1.0,0.0,1.0,0.08672656224702358,-0.023572925473006674,0.5165114330224294,0.9977241789791623,0.005517068848049766,-0.00136196076160781,-0.06718757098278036,1.0118898344660001,-0.05951229319137885,-0.04981697205703847,-1.1144023504587044,0.19649075129221424,-1.0284279298130383,-0.22215053493416054,1.0395314888703806,-1.1185670761992899,0.31825203617572057,0.4971497616486832,-1.1154853796975757,-0.3911657022587794,-0.39450668988065113,1.2777860557140845,0.47201439112503213,-0.8189235263495019,1.1839938908675267,-1.4623028779385567,-0.37378991360196484,-4.82518811920207,1.870671473634855,2.7736621712814205,-1.856724504282756,1.7496176450708254,-4.0928723329221945,2.993792085293716,0.5260544134427335,1.9547101590234879,0.17045726385588322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11666689999999999,0.0,1.0,0.0,1.0,0.1034936932557532,-0.026512822372254437,0.5158942583736308,0.9971713231730095,-0.004101273524855373,0.00035799202233087864,-0.07504934136004003,1.015163728210567,-0.024792123914525455,-0.03587085595004636,-1.1675083521804013,0.09174843193700344,-0.9090685576657086,-0.2516207927327203,1.0253425785601897,-1.206626350090988,0.34686830745145225,0.5436831664915216,-1.1428391124737214,-0.35912615704439177,-0.46364778703899096,1.3250402724639627,0.4821522195104684,-0.7845733089326647,1.1859499313208273,-2.0017621389417637,-1.9339857537055718,-4.724340342525554,1.7001164200414,2.772400965068453,-1.5443766247445716,1.9730715825001488,-4.4585736448780935,2.5376162576604346,0.5792256858874243,2.104941080565342,0.07698182059395163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1333336,0.0,1.0,0.0,1.0,0.12005894510871294,-0.029464610070542255,0.5153192513356941,0.9965119144940305,-0.013779566667057075,0.0015673495807667344,-0.08229016483883052,0.9783037321148609,-0.024272499685712157,0.0008100313751092068,-1.2331784689579903,0.06045825436905872,-0.7928149763543424,-0.2888760730163619,0.9750651681478113,-1.2760454025728312,0.37492269685152857,0.589563311977696,-1.1669647034808364,-0.32539651797066893,-0.5431261086148306,1.3623734334771829,0.491321952602992,-0.7487586833345852,1.1865599566861131,-2.453088547820913,-4.797001705856501,-3.028438055407717,1.6606054010957259,2.520466222807788,-1.2384508722304204,2.1590692647449057,-5.070387352270181,1.6372905298722995,0.6504655247364112,2.208332398250089,-0.2273266953978134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1500003,0.0,1.0,0.0,1.0,0.13552955722768306,-0.03265959158976738,0.5159157660028767,0.9957970030452266,-0.02451741641661662,0.00289181994863376,-0.08819785936055305,0.9430221904902368,-0.03186925629392079,0.06222500985063656,-1.0954777605960295,-0.0012337790196850773,-0.6722468674170442,-0.3333905745326539,0.8654422018981927,-1.3075744871671156,0.4022219315283365,0.6276988752828627,-1.1841208907781269,-0.28715703761494393,-0.6326610368071538,1.379616732612408,0.5038344470327171,-0.7109620817688352,1.1783723596524538,-3.044495324536066,-7.616800526856105,-0.8596154407372809,1.238697833052734,2.3209387231579233,-0.5655689172492306,2.0488188447234976,-5.241767029087893,0.7842524843903724,0.5728885600066551,2.3707108422615595,-0.6085520627646943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
